,Unnamed: 0,WhiteElo,BlackElo,WhiteName,BlackName,Winner,Termination,Site,Day,Month,Year,InitialTime,Increment,TimeControl,Opening,ECO,Number_of_Moves
8276,8276,1667,1774,wong,chesss4,Black,Normal,https://lichess.org/d3mdjnar,3,1,2013,300,8,Rapid,Ruy Lopez: Steinitz Defense,C62,51
8277,8277,1657,1694,lucia11,GuaSha,Black,Normal,https://lichess.org/c4gtzj6v,3,1,2013,480,5,Rapid,Queen's Pawn Game,D00,37
8278,8278,1512,1720,german11,FuckYouALL,White,Time forfeit,https://lichess.org/or35a11p,3,1,2013,180,3,Blitz,Caro-Kann Defense: Hillbilly Attack,B00,22
8279,8279,1819,1425,angarsk,berg1972,White,Normal,https://lichess.org/ddtdprdm,3,1,2013,300,3,Blitz,Italian Game: Anti-Fried Liver Defense,C55,16
8280,8280,1643,1903,Carroll,toyota,White,Normal,https://lichess.org/hpz5z11w,3,1,2013,180,3,Blitz,Queen's Pawn Game: Zukertort Variation,D02,4
8281,8281,1882,1833,seyedsaeed,toyota,White,Normal,https://lichess.org/wmhj30is,3,1,2013,180,3,Blitz,English Defense #2,A40,2
8282,8282,1799,1891,toyota,seyedsaeed,Black,Normal,https://lichess.org/r53f3lee,3,1,2013,180,3,Blitz,Hungarian Opening: Sicilian Invitation,A00,1
8283,8283,1645,1552,daco,troepianiz,White,Normal,https://lichess.org/9ye9dxzu,3,1,2013,360,0,Blitz,Robatsch (Modern) Defense,B06,39
8284,8284,1299,1786,Wittam38,Messsi,Black,Time forfeit,https://lichess.org/f62fmrtb,3,1,2013,120,0,Bullet,Pirc Defense #4,B07,30
8285,8285,1723,1740,rashit49,ptdhina,Black,Normal,https://lichess.org/9gi9fc97,3,1,2013,300,3,Blitz,Giuoco Piano,C50,26
8286,8286,1533,1678,Arabika2,toyota,White,Normal,https://lichess.org/kyahzidt,3,1,2013,1200,0,Rapid,Sicilian Defense,B20,1
8287,8287,1546,1463,poustinikki,Andrandand,Black,Normal,https://lichess.org/b2krun9x,3,1,2013,240,6,Rapid,Philidor Defense #3,C41,14
8288,8288,1998,2113,toyota,StefanK,Black,Normal,https://lichess.org/dpllzqnk,3,1,2013,120,0,Bullet,Caro-Kann Defense,B10,1
8289,8289,2113,1998,StefanK,toyota,White,Normal,https://lichess.org/y3nmlvex,3,1,2013,120,0,Bullet,Queen's Pawn Game: Zukertort Variation,D02,2
8290,8290,1737,1978,toyota,Iwanowich33,Black,Normal,https://lichess.org/24m00bmy,3,1,2013,240,0,Blitz,Pirc Defense #4,B07,1
8291,8291,1500,1772,sorvete,toyota,White,Normal,https://lichess.org/8vvb16ds,3,1,2013,180,0,Blitz,Ware Defense,B00,2
8292,8292,1737,1898,toyota,seyedsaeed,Black,Normal,https://lichess.org/de3sk0q0,3,1,2013,180,3,Blitz,Bird Opening,A02,1
8293,8293,1700,1577,chess777,Elliot28,Black,Normal,https://lichess.org/zj26oew0,3,1,2013,300,0,Blitz,King's Pawn Game: Wayward Queen Attack,C20,60
8294,8294,1564,2123,Bduff,StefanK,Black,Normal,https://lichess.org/q32nqo8s,3,1,2013,120,0,Bullet,Slav Defense: Exchange Variation,D13,36
8295,8295,1664,1630,Carroll,sempes,White,Time forfeit,https://lichess.org/8vru73eu,3,1,2013,180,3,Blitz,Queen's Pawn Game: Zukertort Variation,D02,24
8296,8296,1905,1723,seyedsaeed,toyota,White,Normal,https://lichess.org/44d1fzeo,3,1,2013,180,3,Blitz,Queen's Pawn Game,D00,1
8297,8297,1983,1905,Iwanowich33,seyedsaeed,White,Time forfeit,https://lichess.org/zqkpujxk,3,1,2013,240,0,Blitz,Semi-Slav Defense: Main Line,D45,49
8298,8298,1328,1434,a1ngel5,Tukeke,White,Time forfeit,https://lichess.org/0f4ciccm,3,1,2013,480,8,Rapid,Philidor Defense,C41,27
8299,8299,1582,1723,elrubio809,toyota,White,Normal,https://lichess.org/6v3oulcb,3,1,2013,180,0,Blitz,Caro-Kann Defense,B10,1
8300,8300,1392,1599,Aquatica,Sandrov,Black,Time forfeit,https://lichess.org/61irp6u6,3,1,2013,60,0,Bullet,King's Gambit,C30,40
8301,8301,1598,1707,elrubio809,toyota,White,Normal,https://lichess.org/iu4vw1p3,3,1,2013,180,0,Blitz,King's Pawn Game,C20,1
8302,8302,1687,1516,lawlite,murcauscas,White,Normal,https://lichess.org/3tsg5kck,3,1,2013,1200,0,Rapid,Italian Game,C50,27
8303,8303,1531,1888,toyota,rokh,Black,Normal,https://lichess.org/bixmr8gg,3,1,2013,240,8,Rapid,Bird Opening: From's Gambit,A02,1
8304,8304,1525,1500,german11,Shumilovskii2096,White,Normal,https://lichess.org/yyjd0w4g,3,1,2013,240,3,Blitz,Petrov's Defense #2,C42,23
8305,8305,1612,1770,elrubio809,Messsi,Black,Time forfeit,https://lichess.org/mrh9ep2a,3,1,2013,180,0,Blitz,Caro-Kann Defense,B12,40
8306,8306,1669,1943,toyota,Nagval,Black,Normal,https://lichess.org/5eh8jpbh,3,1,2013,180,2,Blitz,Caro-Kann Defense,B10,1
8307,8307,1753,1804,fatossahiti,D31283,Black,Normal,https://lichess.org/kqkh4ud4,3,1,2013,240,0,Blitz,Queen's Pawn Game,D00,46
8308,8308,1943,1669,Nagval,toyota,White,Normal,https://lichess.org/89aoef22,3,1,2013,180,2,Blitz,Queen's Pawn,A40,1
8309,8309,1624,1987,ChikiPuki,toyota,Black,Normal,https://lichess.org/0uatifna,3,1,2013,60,0,Bullet,"Nimzowitsch Defense: Kennedy Variation, Linksspringer Variation",B00,32
8310,8310,1626,1579,Chibasal,Bduff,Black,Normal,https://lichess.org/lly8671u,3,1,2013,240,0,Blitz,Scotch Game,C44,38
8311,8311,1751,1712,ptdhina,rashit49,White,Normal,https://lichess.org/ysmeo3ff,3,1,2013,300,3,Blitz,Italian Game: Giuoco Pianissimo,C50,37
8312,8312,1953,2027,kent777,xiaoqiao,Black,Normal,https://lichess.org/1k3t0don,3,1,2013,180,0,Blitz,Caro-Kann Defense,B10,16
8313,8313,1519,1562,FF4,SesilB,Black,Normal,https://lichess.org/r71qmy0d,3,1,2013,300,8,Rapid,Nimzo-Larsen Attack: Modern Variation #3,A01,30
8314,8314,1337,1481,Dawaii,sina,Black,Normal,https://lichess.org/fk1u7brp,3,1,2013,900,0,Rapid,Queen's Pawn Game,D00,49
8315,8315,1385,1604,Aquatica,Sandrov,Black,Time forfeit,https://lichess.org/mznehovz,3,1,2013,60,0,Bullet,King's Gambit,C30,41
8316,8316,1580,1702,Vagulo,CASL,White,Normal,https://lichess.org/ooetq0w5,3,1,2013,300,20,Rapid,Zukertort Opening: Black Mustang Defense,A04,50
8317,8317,1611,1659,chess777,toyota,White,Normal,https://lichess.org/7u33obi8,3,1,2013,300,0,Blitz,Owen Defense,B00,2
8318,8318,1521,1627,Dipankar,Matematik07,Black,Normal,https://lichess.org/mal8fbpd,3,1,2013,300,3,Blitz,King's Pawn Game: Wayward Queen Attack,C20,77
8319,8319,2037,1944,xiaoqiao,kent777,White,Normal,https://lichess.org/k6rfdon5,3,1,2013,180,0,Blitz,Catalan Opening: Closed Variation,E07,24
8320,8320,1622,1280,ChikiPuki,Norb,White,Time forfeit,https://lichess.org/xjtljwvt,3,1,2013,60,0,Bullet,Philidor Defense #3,C41,34
8321,8321,1953,1509,angarsk,toyota,White,Normal,https://lichess.org/ywxotk4g,3,1,2013,540,0,Rapid,Queen's Gambit,D06,2
8322,8322,1509,1953,toyota,angarsk,Black,Normal,https://lichess.org/qos6a4az,3,1,2013,540,0,Rapid,Clemenz Opening,A00,1
8323,8323,1953,1509,angarsk,toyota,White,Normal,https://lichess.org/npkhdqrd,3,1,2013,540,0,Rapid,Queen's Pawn Game,D00,1
8324,8324,1495,1958,toyota,angarsk,Black,Normal,https://lichess.org/u06gmm3j,3,1,2013,540,0,Rapid,King's Pawn Game,C20,1
8325,8325,1647,1500,lucia11,chess777,Black,Normal,https://lichess.org/wf6dj7jc,3,1,2013,480,5,Rapid,English Defense #2,A40,43
8326,8326,1385,1387,Lupo,MEMBRY,White,Normal,https://lichess.org/rp68wjys,3,1,2013,780,0,Rapid,King's Pawn Game: McConnell Defense,C40,37
8327,8327,1958,1495,angarsk,toyota,White,Normal,https://lichess.org/2uuu4y3k,3,1,2013,540,0,Rapid,Queen's Pawn Game,D00,1
8328,8328,1483,1963,toyota,angarsk,Black,Normal,https://lichess.org/1njfkr6a,3,1,2013,540,0,Rapid,Caro-Kann Defense,B10,1
8329,8329,1379,1531,Aquatica,Elliot28,White,Time forfeit,https://lichess.org/6tfju4i9,3,1,2013,60,0,Bullet,"King's Gambit Declined, Queen's Knight Defense",C30,28
8330,8330,1492,1498,baddu,dipnaresh,White,Normal,https://lichess.org/oy8u9jjn,3,1,2013,300,5,Rapid,Queen's Pawn Game: Zukertort Variation,D02,42
8331,8331,1654,1632,daco,toyota,White,Normal,https://lichess.org/aqlx50ky,3,1,2013,360,0,Blitz,King's Pawn Game,C20,1
8332,8332,1277,1625,Norb,ChikiPuki,Black,Time forfeit,https://lichess.org/lqyohrcz,3,1,2013,60,0,Bullet,Modern Defense,B06,29
8333,8333,1632,1654,toyota,daco,Black,Normal,https://lichess.org/xdmy76cq,3,1,2013,360,0,Blitz,Bird Opening: Dutch Variation,A03,1
8334,8334,1661,1500,nefteg,manuhe,White,Normal,https://lichess.org/uxfdfeje,3,1,2013,600,8,Rapid,Sicilian Defense,B20,24
8335,8335,1665,1609,daco,toyota,White,Normal,https://lichess.org/uhyuodol,3,1,2013,360,0,Blitz,St. George Defense,B00,1
8336,8336,1532,2124,Elliot28,StefanK,Black,Normal,https://lichess.org/djb3payb,3,1,2013,120,0,Bullet,Caro-Kann Defense: Two Knights Attack,B10,23
8337,8337,1609,1665,toyota,daco,Black,Normal,https://lichess.org/jrgdgjn2,3,1,2013,360,0,Blitz,Kadas Opening,A00,1
8338,8338,1675,1589,daco,toyota,White,Normal,https://lichess.org/25bvpo4g,3,1,2013,360,0,Blitz,Ware Defense,B00,1
8339,8339,1848,1701,bobaokc,rokh,White,Time forfeit,https://lichess.org/oznuyhc5,3,1,2013,420,0,Blitz,Caro-Kann Defense: Classical Variation,B18,22
8340,8340,1589,1675,toyota,daco,Black,Normal,https://lichess.org/i0oedcoq,3,1,2013,360,0,Blitz,Grob Opening,A00,1
8341,8341,1591,1777,Bduff,Messsi,Black,Time forfeit,https://lichess.org/v1es7c9h,3,1,2013,180,0,Blitz,Queen's Pawn Game: Anglo-Slav Opening,A41,59
8342,8342,1675,1589,daco,toyota,White,Normal,https://lichess.org/qz22i3gw,3,1,2013,360,0,Blitz,Bishop's Opening,C23,2
8343,8343,1515,1398,Elliot28,Aquatica,Black,Normal,https://lichess.org/04y990xn,3,1,2013,60,0,Bullet,Four Knights Game,C46,26
8344,8344,1683,1634,crazy2013,JSpower,Black,Normal,https://lichess.org/xlq62r9v,3,1,2013,300,0,Blitz,Pirc Defense,B07,46
8345,8345,1482,1484,Technolog,Tobillo,White,Time forfeit,https://lichess.org/hgm3lzd0,3,1,2013,420,0,Blitz,Horwitz Defense,A40,44
8346,8346,1572,1683,toyota,daco,Black,Normal,https://lichess.org/crznu104,3,1,2013,360,0,Blitz,Horwitz Defense,A40,75
8347,8347,1650,1688,Sandrov,troepianiz,White,Normal,https://lichess.org/0cyjtek8,3,1,2013,300,8,Rapid,Modern Defense,B06,40
8348,8348,1935,1910,kent777,seyedsaeed,White,Time forfeit,https://lichess.org/a3kb9jsp,3,1,2013,180,3,Blitz,"Sicilian Defense: Najdorf, Lipnitsky Attack",B90,38
8349,8349,1415,1499,Aquatica,Elliot28,White,Time forfeit,https://lichess.org/x7sp4wsi,3,1,2013,60,0,Bullet,Owen Defense,B00,22
8350,8350,1513,1305,Alexey_K,Aper92,White,Normal,https://lichess.org/wpj6fmxf,3,1,2013,300,8,Rapid,Scandinavian Defense,B01,29
8351,8351,1648,1620,USA4-0,sempes,White,Normal,https://lichess.org/5wfwbmyp,3,1,2013,180,0,Blitz,Queen's Pawn Game: Chigorin Variation,D00,34
8352,8352,1079,1506,kramer,FSiano,Black,Normal,https://lichess.org/x3x3mw31,3,1,2013,300,12,Rapid,Scandinavian Defense,B01,38
8353,8353,1246,1332,Eldorado,Norb,White,Normal,https://lichess.org/dd0davky,3,1,2013,480,8,Rapid,King's Pawn Game: Wayward Queen Attack,C20,43
8354,8354,1695,1673,rokh,bagyula,White,Time forfeit,https://lichess.org/ukd3qlct,3,1,2013,300,5,Rapid,Budapest Defense: Adler Variation,A52,47
8355,8355,1643,1330,tica,Supernova,Black,Normal,https://lichess.org/go8b0dj4,3,1,2013,1800,0,Classical,French Defense #2,C00,39
8356,8356,1605,1945,elrubio809,Atomicangel,Black,Time forfeit,https://lichess.org/yfgdfteb,3,1,2013,180,0,Blitz,"Nimzowitsch Defense: Kennedy Variation, Linksspringer Variation",B00,18
8357,8357,1628,1405,ChikiPuki,celikikamen,White,Normal,https://lichess.org/ss5jjrie,3,1,2013,60,0,Bullet,Philidor Defense #3,C41,18
8358,8358,1430,1563,Aquatica,Bduff,Black,Time forfeit,https://lichess.org/8l2woycj,3,1,2013,60,0,Bullet,"King's Gambit Accepted, Bishop's Gambit",C33,27
8359,8359,1702,1761,rashit49,ptdhina,White,Normal,https://lichess.org/qky09z16,3,1,2013,300,3,Blitz,"Italian Game: Classical Variation, La Bourdonnais Variation",C53,28
8360,8360,1724,1651,minya1961,kilgoretrout,Black,Time forfeit,https://lichess.org/gfgndjhz,3,1,2013,300,0,Blitz,"Sicilian Defense: Scheveningen Variation, English Attack #2",B80,50
8361,8361,1399,1633,celikikamen,ChikiPuki,Black,Time forfeit,https://lichess.org/6nzsk4s3,3,1,2013,60,0,Bullet,Bird Opening,A02,23
8362,8362,1677,1500,Carroll,Pringao28,Black,Normal,https://lichess.org/r0fj4gkm,3,1,2013,180,3,Blitz,Queen's Gambit Declined: Vienna Variation,D30,64
8363,8363,1422,1788,Aquatica,Messsi,Black,Time forfeit,https://lichess.org/u19ma4dg,3,1,2013,60,0,Bullet,Rat Defense: Harmonist,B07,42
8364,8364,1638,1394,ChikiPuki,celikikamen,White,Time forfeit,https://lichess.org/nw20gey0,3,1,2013,60,0,Bullet,Van't Kruijs Opening,A00,26
8365,8365,1824,1731,chesss4,castel1,Draw,Normal,https://lichess.org/chlj9vr0,3,1,2013,300,8,Rapid,King's Pawn Game: Maroczy Defense,B07,65
8366,8366,1548,1398,aminhadi,Shumilovskii2096,Black,Normal,https://lichess.org/140bkea7,3,1,2013,600,20,Rapid,Van't Kruijs Opening,A00,32
8367,8367,1500,1585,Margharita,Bduff,Black,Time forfeit,https://lichess.org/teymmzs6,3,1,2013,180,0,Blitz,Queen's Pawn Game: Chigorin Variation,D00,98
8368,8368,1389,1667,manuhe,nefteg,White,Normal,https://lichess.org/npkizkbo,3,1,2013,600,8,Rapid,Philidor Defense #3,C41,6
8369,8369,1900,1946,seyedsaeed,kent777,Black,Time forfeit,https://lichess.org/ffug3v2u,3,1,2013,180,3,Blitz,"Queen's Gambit Declined: Orthodox Defense, Botvinnik Variation",D60,31
8370,8370,1395,1470,titoo,torkin,White,Normal,https://lichess.org/8e7mg5su,3,1,2013,900,15,Classical,King's Pawn Opening: 2.b3,C20,23
8371,8371,1388,1643,celikikamen,ChikiPuki,Black,Time forfeit,https://lichess.org/8t55oart,3,1,2013,60,0,Bullet,Modern Defense,B06,25
8372,8372,1674,1492,chess777,Indi,White,Time forfeit,https://lichess.org/of1pt1mx,3,1,2013,300,0,Blitz,King's Pawn Game: Wayward Queen Attack,C20,36
8373,8373,1638,1662,lucia11,Sandrov,White,Normal,https://lichess.org/g5fg0sks,3,1,2013,480,5,Rapid,Queen's Pawn Game,D00,58
8374,8374,1419,1791,Aquatica,Messsi,Black,Time forfeit,https://lichess.org/6i7fja1d,3,1,2013,60,0,Bullet,Owen Defense,B00,58
8375,8375,1652,1632,nefteg,manuhe,Black,Time forfeit,https://lichess.org/m0o9db1i,3,1,2013,600,8,Rapid,Sicilian Defense: Staunton-Cochrane Variation,B20,38
8376,8376,1298,1519,Aper92,Alexey_K,Black,Normal,https://lichess.org/lcrqet0z,3,1,2013,300,8,Rapid,Queen's Pawn,A41,42
8377,8377,1701,1675,ded-blg,crazy2013,Black,Normal,https://lichess.org/9i3j59dq,3,1,2013,300,6,Rapid,Bishop's Opening,C23,43
8378,8378,1653,1557,JSpower,toyota,White,Normal,https://lichess.org/qkn0c2q2,3,1,2013,180,0,Blitz,Scandinavian Defense,B01,1
8379,8379,1473,1781,toyota,Monsieur_Tapis,Black,Normal,https://lichess.org/j43ok32p,3,1,2013,900,10,Rapid,French Defense #2,C00,1
8380,8380,1428,1334,jagamca,jmen,White,Normal,https://lichess.org/4lif5avo,3,1,2013,300,0,Blitz,King's Pawn Game: Napoleon Attack,C20,17
8381,8381,1781,1473,Monsieur_Tapis,toyota,White,Normal,https://lichess.org/tywpi9dr,3,1,2013,900,10,Rapid,Scandinavian Defense,B01,1
8382,8382,1452,1785,toyota,Monsieur_Tapis,Black,Normal,https://lichess.org/tnz3br98,3,1,2013,900,10,Rapid,Indian Game,A45,1
8383,8383,1748,1715,ptdhina,rashit49,Black,Normal,https://lichess.org/i0nt1kw5,3,1,2013,300,3,Blitz,"Italian Game: Giuoco Pianissimo, Normal",C50,41
8384,8384,1785,1452,Monsieur_Tapis,toyota,White,Normal,https://lichess.org/9qsvp8mk,3,1,2013,900,10,Rapid,King's Pawn Game,C20,1
8385,8385,1452,1785,toyota,Monsieur_Tapis,Black,Normal,https://lichess.org/nobtp6m7,3,1,2013,900,10,Rapid,French Defense #2,C00,1
8386,8386,1434,1549,toyota,celikikamen,Black,Normal,https://lichess.org/okl6qtby,3,1,2013,540,0,Rapid,King's Pawn Game,C20,1
8387,8387,1416,1991,Aquatica,toyota,Black,Normal,https://lichess.org/roy2zvpv,3,1,2013,60,0,Bullet,"King's Gambit Declined, Queen's Knight Defense",C30,20
8388,8388,1648,1992,ChikiPuki,toyota,Black,Normal,https://lichess.org/u6yl44d4,3,1,2013,60,0,Bullet,Van't Kruijs Opening,A00,50
8389,8389,1473,1424,Tobillo,Raton00,White,Normal,https://lichess.org/x1enspxm,3,1,2013,240,3,Blitz,King's Pawn Game: McConnell Defense,C40,54
8390,8390,1427,1466,Scorpion12,jagamca,White,Normal,https://lichess.org/9xcpfsjc,3,1,2013,300,14,Rapid,King's Pawn Game: McConnell Defense,C40,16
8391,8391,1788,1655,Monsieur_Tapis,sambo,White,Normal,https://lichess.org/l1s8kauf,3,1,2013,900,10,Rapid,"Ruy Lopez: Morphy Defense, Caro Variation",C70,38
8392,8392,2125,1571,StefanK,Bduff,White,Time forfeit,https://lichess.org/2svuyx2i,3,1,2013,120,0,Bullet,Queen's Pawn Game: Chigorin Variation,D02,47
8393,8393,1427,1326,jmen,Empire82,Black,Normal,https://lichess.org/8xmv1rxs,3,1,2013,900,10,Rapid,English Defense #2,A40,23
8394,8394,1996,1645,toyota,ChikiPuki,White,Normal,https://lichess.org/pz3esohd,3,1,2013,60,0,Bullet,Modern Defense,A40,26
8395,8395,1362,1211,Margharita,MEMBRY,White,Normal,https://lichess.org/2ym7y7ib,3,1,2013,180,0,Blitz,Queen's Pawn Game: Chigorin Variation,D00,21
8396,8396,1743,1813,fatossahiti,D31283,Draw,Normal,https://lichess.org/wkhuylm6,3,1,2013,240,0,Blitz,Queen's Pawn Game,D00,99
8397,8397,1645,1996,ChikiPuki,toyota,White,Normal,https://lichess.org/uevenc15,3,1,2013,60,0,Bullet,Van't Kruijs Opening,A00,65
8398,8398,1661,1700,kinner,chess777,Draw,Normal,https://lichess.org/c9wh6187,3,1,2013,240,3,Blitz,English Opening,A10,119
8399,8399,1571,1525,SesilB,Andrandand,Black,Normal,https://lichess.org/y2qogc6i,3,1,2013,300,8,Rapid,Vienna Game,C27,32
8400,8400,1955,1891,kent777,seyedsaeed,White,Time forfeit,https://lichess.org/i5iynoz4,3,1,2013,180,3,Blitz,"Gruenfeld Defense: Three Knights Variation, Petrosian System",D91,66
8401,8401,1456,1618,torkin,ChessThom,Black,Time forfeit,https://lichess.org/rtdeje58,3,1,2013,900,15,Classical,"Ruy Lopez: Morphy Defense, Anderssen Variation",C77,10
8402,8402,1452,1446,jagamca,Scorpion12,White,Normal,https://lichess.org/4lnvrmh9,3,1,2013,300,14,Rapid,Alekhine Defense,B02,9
8403,8403,1481,1570,aZTeC1993,Bduff,Black,Time forfeit,https://lichess.org/dic3vksh,3,1,2013,60,0,Bullet,Queen's Pawn Game: Zukertort Variation,D02,32
8404,8404,1441,1603,khan,Annbuut,Black,Normal,https://lichess.org/3b82fcpv,3,1,2013,900,8,Rapid,Zukertort Opening: Slav Invitation,A04,28
8405,8405,1076,1139,kramer,rohirims,Black,Time forfeit,https://lichess.org/ywifkrn2,3,1,2013,840,0,Rapid,Blackmar-Diemer Gambit,D00,50
8406,8406,1709,1542,minya1961,toyota,White,Normal,https://lichess.org/fteuld0h,3,1,2013,300,0,Blitz,French Defense #2,C00,1
8407,8407,1691,1544,daco,celikikamen,White,Normal,https://lichess.org/bloibg1n,3,1,2013,360,0,Blitz,Bishop's Opening,C23,68
8408,8408,1664,1542,Carroll,toyota,White,Normal,https://lichess.org/wmf4bbwh,3,1,2013,180,3,Blitz,Old Indian Defense,A41,3
8409,8409,1429,1464,Scorpion12,jagamca,Black,Normal,https://lichess.org/avmwq109,3,1,2013,300,14,Rapid,Philidor Defense #3,C41,48
8410,8410,1655,1508,6789,FSiano,White,Time forfeit,https://lichess.org/tu5cw7pw,3,1,2013,300,12,Rapid,Polish Opening,A00,25
8411,8411,1441,1396,s_dvoryanchikov,toyota,White,Normal,https://lichess.org/06qx54wn,3,1,2013,540,0,Rapid,King's Pawn Game: Leonardis Variation,C20,2
8412,8412,1727,1736,rashit49,ptdhina,White,Normal,https://lichess.org/z9qv4fqn,3,1,2013,300,3,Blitz,Giuoco Piano,C50,29
8413,8413,1396,1441,toyota,s_dvoryanchikov,Black,Normal,https://lichess.org/w4f9kxug,3,1,2013,540,0,Rapid,French Defense #2,C00,1
8414,8414,1578,1968,Bduff,toyota,Black,Normal,https://lichess.org/rn2l9kec,3,1,2013,60,0,Bullet,Horwitz Defense,A40,39
8415,8415,1716,1500,minya1961,bab2683,White,Normal,https://lichess.org/hx0gj6cl,3,1,2013,300,0,Blitz,Scandinavian Defense: Mieses-Kotroc Variation,B01,33
8416,8416,1733,1807,castel1,chesss4,White,Normal,https://lichess.org/uyw5q0hx,3,1,2013,300,8,Rapid,Colle System #2,D05,35
8417,8417,1438,1355,Margharita,sina,White,Time forfeit,https://lichess.org/ogfglxdz,3,1,2013,180,0,Blitz,Caro-Kann Defense: Classical Variation,B18,30
8418,8418,1968,1578,toyota,Bduff,White,Time forfeit,https://lichess.org/71tuhifj,3,1,2013,60,0,Bullet,Center Game: Normal Variation,C22,33
8419,8419,1669,1676,cirilek,vek47,White,Normal,https://lichess.org/7h8s1miz,3,1,2013,420,3,Rapid,Scotch Game: Schmidt Variation,C45,18
8420,8420,1642,1268,ChikiPuki,bortoloti,White,Time forfeit,https://lichess.org/7smmuecc,3,1,2013,60,0,Bullet,"Italian Game: Two Knights Defense, Traxler Counterattack, Knight Sacrifice Line",C57,5
8421,8421,1411,1448,CrazyDiamond,ptdhina,Black,Time forfeit,https://lichess.org/2t9cvpmy,3,1,2013,120,0,Bullet,Englund Gambit Complex: Englund Gambit,A40,21
8422,8422,1502,1732,Technolog,Artem84,White,Normal,https://lichess.org/r9f4v27u,3,1,2013,420,0,Blitz,Horwitz Defense,A40,56
8423,8423,1500,1317,boiculese,Norb,Black,Time forfeit,https://lichess.org/fwt9qj2b,3,1,2013,480,8,Rapid,Queen's Gambit Accepted: Saduleto Variation,D20,18
8424,8424,1265,1413,-persian-,jmen,White,Normal,https://lichess.org/338fkhz2,3,1,2013,1740,30,Classical,Amazon Attack,D00,45
8425,8425,1499,1659,Raton00,Ohwweee,White,Normal,https://lichess.org/vab9yxyq,3,1,2013,420,4,Rapid,Benko Gambit: Zaitsev System,A58,14
8426,8426,1575,1971,Bduff,toyota,Black,Normal,https://lichess.org/z7j5zpq6,3,1,2013,60,0,Bullet,Queen's Gambit Declined,D30,21
8427,8427,1705,1662,rokh,bagyula,Black,Time forfeit,https://lichess.org/a1hh3mpb,3,1,2013,300,5,Rapid,Nimzo-Indian Defense: Leningrad Variation,E30,44
8428,8428,1974,1573,toyota,Bduff,White,Normal,https://lichess.org/8l24x5vi,3,1,2013,60,0,Bullet,Slav Defense: Soultanbeieff Variation,D16,21
8429,8429,1760,1673,devora2010,Carroll,White,Time forfeit,https://lichess.org/kooraqww,3,1,2013,180,3,Blitz,French Defense: Exchange Variation,C01,35
8430,8430,1495,1353,Kcoleta,toyota,White,Normal,https://lichess.org/227hrmpe,3,1,2013,600,0,Rapid,English Opening: Jaenisch Gambit,A10,1
8431,8431,1948,1844,Atomicangel,alimos,White,Normal,https://lichess.org/zcdcp82u,3,1,2013,180,0,Blitz,French Defense: Burn Variation,C11,19
8432,8432,1647,1511,CASL,Oksana,Black,Normal,https://lichess.org/il155ryp,3,1,2013,720,8,Rapid,King's Pawn Game: Wayward Queen Attack,C20,22
8433,8433,1977,1571,toyota,Bduff,White,Normal,https://lichess.org/h16uhbyr,3,1,2013,60,0,Bullet,Scotch Game,C45,45
8434,8434,1484,1436,Aquatica,COLDEST,Black,Normal,https://lichess.org/f1lciq4a,3,1,2013,180,1,Blitz,"King's Gambit Accepted, Bishop's Gambit, Maurian Defense",C33,75
